1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,11
1,12
2,13
2,16
2,18
2,19
2,20
2,21
2,24
2,15
2,23
2,26
2,29
3,30
3,31
3,32
3,33
3,34
3,35
3,37
3,38
3,40
3,41
3,42
4,43
4,45
4,47
4,61
4,50
4,51
4,63
4,55
4,56
4,57
4,58
